query,times
没有 和平/n ，,1
向好+，/w+带动,1
向好 ，/w 带动,1
黑色+星期五/t,1
黑色 星期五/t,1
裁缝/n v,1
凡事预则立+，/w+不预则废,1
凡事预则立 ，/w 不预则废,1
../v 记忆,1
先进+制造业/n+发展,1
先进 制造业/n 发展,1
好人/n+就,1
好人/n 就,1
v 亲情/n,1
首都/n+机场/n,1
首都/n 机场/n,1
，+同样/d+如此,1
， 同样/d 如此,1
活动+。/w,1
活动 。/w,1
参政+议政/vn+使命,1
参政 议政/vn 使命,1
顶/v 着 ../n,1
绍兴+，/w+河长,1
绍兴 ，/w 河长,1
坚定+地/u+说道,1
的+是/v+甜味,1
祖国+最/d+南端,1
困难/an+不+小+，+但+并非/v,1
当/p+好+丛林+卫士+第一/m,1
名/q+残疾人+是/v,1
机关/n+事业,1
会见+纳米比亚/ns+总统,1
社会+关切/vn,1
的+大多数/m,1
伫立+湖边/s+，,1
，+实现/v+绿色,1
， 实现/v 绿色,1
多元/z+投资,1
多元/z 投资,1
经验+可/v+供,1
经验 可/v 供,1
最/d n,1
a 的 好意/n,1
n ./v 满 n,1
有+新规/n,1
有 新规/n,1
料事如神/n+的,1
料事如神/n 的,1
潘文博/nr+说,1
潘文博/nr 说,1
抗战+家书/n+《,1
抗战 家书/n 《,1
党规+党纪/n+落地,1
党规 党纪/n 落地,1
软钉子+到底/d+卡,1
软钉子 到底/d 卡,1
奠基+。/w,1
奠基 。/w,1
./v快 了,1
从/p+种植户/n,1
从/p 种植户/n,1
马克思主义+具有/v+政治,1
马克思主义 具有/v 政治,1
一生+愧疚/v+，,1
一生 愧疚/v ，,1
赵/nr+玉国+摄+人民+视觉/n,1
赵/nr 玉国 摄 人民 视觉/n,1
之+义/n+。,1
之 义/n 。,1
太/d n,1
./v近 了,1
事件+负有/v+重要,1
事件 负有/v 重要,1
做/v+政治,1
做/v 政治,1
压缩+员工/n+应有,1
压缩 员工/n 应有,1
打开/v+隔绝+陌生人+的+围墙+人民/n,1
打开/v 隔绝 陌生人 的 围墙 人民/n,1
党性/n+的+集中+补钙+加油/v,1
党性/n 的 集中 补钙 加油/v,1
未来+全国/n+范围,1
未来 全国/n 范围,1
说说+新/a+农村,1
说说 新/a 农村,1
,+高效/a+又,1
醒睡+两/m+非,1
醒睡 两/m 非,1
v 热气/n,1
有+破/v+有立,1
有 破/v 有立,1
./v黑 了,1
长/v 在 n f,1
三分/n+建,1
三分/n 建,1
李/nr+焕章,1
李/nr 焕章,1
源潮+会见/v+日本,1
源潮 会见/v 日本,1
什么+：/w+尼泊尔餐,1
什么 ：/w 尼泊尔餐,1
掌声+来自/v+哪里,1
掌声 来自/v 哪里,1
反对+一切/r+形式,1
反对 一切/r 形式,1
由+群众/n+说,1
由 群众/n 说,1
搭/v ../n ,1
立垦+之/u+本,1
立垦 之/u 本,1
村落/n+保护+有/v,1
村落/n 保护 有/v,1
极/d N,1
n ./n,1
＋/n+对话+聚焦/v,1
＋/n 对话 聚焦/v,1
n 的 风情/n,1
如何/r+分类+管理/v,1
如何/r 分类 管理/v,1
有意 ./v,1
三/m+：+国旗/n,1
三/m ： 国旗/n,1
化石+猴/n+。,1
化石 猴/n 。,1
违规+的/u+网站,1
违规 的/u 网站,1
曼妙/a+的,1
曼妙/a 的,1
把* ./v 一 ./v,1
宁波+大学生/n+扶助,1
宁波 大学生/n 扶助,1
第四十五+条/q,1
第四十五 条/q,1
河南/ns+的,1
河南/ns 的,1
文化+遗产/n+的,1
文化 遗产/n 的,1
既来之则安之/c+，,1
既来之则安之/c ，,1
爱心/n v,1
马上/d 就 v,1
易纲/nr+说+。/w,1
易纲/nr 说 。/w,1
n 兴致/n,1
本期/r+统筹+：+许诺/v,1
本期/r 统筹 ： 许诺/v,1
放/v ../n ,1
文化/n+建设+促/v,1
文化/n 建设 促/v,1
，+不/d+搞,1
， 不/d 搞,1
驱动器+。/w,1
驱动器 。/w,1
以+帕萨特/nr+、,1
以 帕萨特/nr 、,1
再+立案/v+太,1
再 立案/v 太,1
呼唤+更/d+多,1
呼唤 更/d 多,1
v 激情/n,1
人+。/w,1
人 。/w,1
新/a+境界+。/w,1
新/a 境界 。/w,1
将+赴/v+哈,1
将 赴/v 哈,1
肥沃+农田/n,1
肥沃 农田/n,1
苦笑/v+着+说+。/w,1
苦笑/v 着 说 。/w,1
v 好意/n,1
的/u+角落/n,1
的/u 角落/n,1
主要+任务/n,1
主要 任务/n,1
../n 风,1
税务+审批/vn+将,1
税务 审批/vn 将,1
鼓/v+着+腮帮/n,1
鼓/v 着 腮帮/n,1
冻掉+下巴/n+。,1
冻掉 下巴/n 。,1
生/v s,1
一/m+是,1
一/m 是,1
宣讲/vn+工作+不/d,1
宣讲/vn 工作 不/d,1
a 的 亲情/n,1
n 真心/n,1
青岛+世界/n+博览城,1
青岛 世界/n 博览城,1
推动/v+饮用水,1
推动/v 饮用水,1
很 ../n,1
为人 ../a,1
牵连/vn+，+但+外贸/n,1
牵连/vn ， 但 外贸/n,1
../a ./n,1
行动+。/w,1
行动 。/w,1
个+什么/r+弯,1
个 什么/r 弯,1
站+在/p+国门,1
站 在/p 国门,1
通缩+？/w,1
通缩 ？/w,1
对/p * v,1
成为/v+一个+新+的/u,1
成为/v 一个 新 的/u,1
雨果+故居/n+。,1
雨果 故居/n 。,1
风情/n v,1
标题/n+书法/n,1
标题/n 书法/n,1
a 的 兴致/n,1
一概 ../v,1
n 激情/n,1
合作+优势/n+互补,1
合作 优势/n 互补,1
合同+？/w,1
合同 ？/w,1
千里寄鹅毛+。/w,1
千里寄鹅毛 。/w,1
外资/n+转为/v,1
外资/n 转为/v,1
一大+亮点/n+是,1
一大 亮点/n 是,1
还/d+地+：+鸡窝+变+良田/n,1
基本面+。/w,1
基本面 。/w,1
河湖/n+秀美+，+人文+醇厚/a,1
的+小确幸/nr+青年,1
规范/v+行使+自由/a,1
严格+。/w,1
严格 。/w,1
天津港+·/w+特大,1
棒+了/y+！,1
棒 了/y ！,1
厘清+权力/n+边界,1
厘清 权力/n 边界,1
基金/n+管理+和+监督/vn,1
基金/n 管理 和 监督/vn,1
说+他/r+无处不在,1
说 他/r 无处不在,1
，/w+所以/c,1
，/w 所以/c,1
研究生+吕元/nr+说,1
研究生 吕元/nr 说,1
这件事 ./v ./a 了,1
初+晴/v+，,1
初 晴/v ，,1
成为/v+电商+之+基/n,1
成为/v 电商 之 基/n,1
脾气+怪/a+，,1
脾气 怪/a ，,1
民生+·/w+民声,1
看/v ../n ,1
n ../n a,1
是+扎实/ad+开展,1
是 扎实/ad 开展,1
门槛/n+就+容易+被+模仿/v,1
门槛/n 就 容易 被 模仿/v,1
但+心里/s+不,1
但 心里/s 不,1
借助+网络/n+精准,1
借助 网络/n 精准,1
成心 ../v,1
通过/p+服务+管理+铸+品牌+。/w,1
通过/p 服务 管理 铸 品牌 。/w,1
通过 /p 服务 管理 铸 品牌 。 /w,1
市场 /n+有+多+热 /a,1
市场 /n 有 多 热 /a,1
v+情谊 /n,1
v 情谊 /n,1
在 /p+村村 /n,1
在 /p 村村 /n,1
开创 +空间 /n,1
开创 空间 /n,1
， +寒风 /n+瑟瑟,1
， 寒风 /n 瑟瑟,1
美丽的 +../n,1
美丽的 ../n,1
陈利刚 /nr+向,1
陈利刚 /nr 向,1
的 +难题 /n+，,1
的 难题 /n ，,1
v+爱心 /n,1
v 爱心 /n,1
二十四 /m+不断,1
二十四 /m 不断,1
丰富 /a,1
政策性 +。 /w,1
政策性 。 /w,1
太 /d+w,1
太 /d w,1
为 +要 /v+被,1
为 要 /v 被,1
为重 +。 /w,1
为重 。 /w,1
明坑 /+暗道 /n+，,1
明坑 暗道 /n ，,1
./v到 n,1
有意 +../v,1
有意 ../v,1
培养 /v+具有,1
培养 /v 具有,1
点 /v+../n+,1
点/v ../n,1
色/n+香味+俱全+的/u,1
色/n 香味 俱全 的/u,1
v 恩情/n,1
焊接+心脏/n+的,1
焊接 心脏/n 的,1
活+薪酬/n,1
活 薪酬/n,1
车企+收购/v+诺基亚,1
车企 收购/v 诺基亚,1
付诚+分析/v+说,1
付诚 分析/v 说,1
的+法律/n+意识,1
的 法律/n 意识,1
存心 ../v,1
哪+还有/v+威信,1
哪 还有/v 威信,1
服从/v+大局,1
服从/v 大局,1
./v ./a了,1
车改/j+效果+？/w,1
车改/j 效果 ？/w,1
./v忙 了,1
../n ../n ，,1
又+闻/v+珠算声,1
又 闻/v 珠算声,1
不+同意/v+：,1
不 同意/v ：,1
感受+？/w,1
感受 ？/w,1
n 重新/d ,1
规则+制定/v+。,1
规则 制定/v 。,1
互联网+前沿/s+追踪,1
互联网 前沿/s 追踪,1
监督+不/d+留,1
监督 不/d 留,1
吗+走/v+转改·一线,1
吗 走/v 转改·一线,1
感动+过/u+很多,1
感动 过/u 很多,1
大 ../n的w,1
太/d i,1
揭牌/v+，,1
揭牌/v ，,1
郭存海/nr+说/v,1
郭存海/nr 说/v,1
女士/n+无奈/a,1
女士/n 无奈/a,1
n ./n a,1
立即/d 就要 v,1
发展+，/w+中,1
发展 ，/w 中,1
a 的 热情/a,1
罗+先生/n+感触,1
罗 先生/n 感触,1
给+读者/n+。,1
给 读者/n 。,1
n 的 痴心/n,1
立即/d v,1
a 爱心/n,1
即/v+换汤不换药/v,1
即/v 换汤不换药/v,1
互鉴+，/w+激活,1
互鉴 ，/w 激活,1
下/v ../n ,1
n的 ./v d,1
令./v ,1
说/v+。/w,1
说/v 。/w,1
长大+了/y+。,1
长大 了/y 。,1
三/m+是,1
三/m 是,1
引领+理念/n+。,1
引领 理念/n 。,1
n 恩情/n,1
，+第一/m+时间,1
， 第一/m 时间,1
要+怎样/r+才能,1
要 怎样/r 才能,1
说/v+要+我们+再+等等+看/v,1
说/v 要 我们 再 等等 看/v,1
青少年/n+价值观/n,1
青少年/n 价值观/n,1
干/a+这+行+就是+要+耐+得/u,1
干/a 这 行 就是 要 耐 得/u,1
坚持/v+科学,1
坚持/v 科学,1
党员/n+意识+如此+淡薄/a,1
党员/n 意识 如此 淡薄/a,1
一/m+次+危难/n,1
一/m 次 危难/n,1
改革+攻坚/v+不停,1
改革 攻坚/v 不停,1
收取/v+保证金,1
收取/v 保证金,1
税收+优惠/vn+支持,1
税收 优惠/vn 支持,1
./v在n s,1
投资+会/v+不,1
投资 会/v 不,1
不断/d+迈,1
不断/d 迈,1
斯文扫地/nr+也,1
斯文扫地/nr 也,1
江中/s+泥沙+少+了+岸上+村民+富/v,1
江中/s 泥沙 少 了 岸上 村民 富/v,1
重中之重+是/v+改革,1
重中之重 是/v 改革,1
贡献+是/v+亮点,1
贡献 是/v 亮点,1
理论+贡献/n,1
理论 贡献/n,1
的/u+又+一+轮+高潮+是否+到来+？/w,1
的/u 又 一 轮 高潮 是否 到来 ？/w,1
了/u+衣服/n,1
了/u 衣服/n,1
爱情/n a,1
v 交情/n,1
主角儿+。/w,1
主角儿 。/w,1
强化/v+谦诚,1
强化/v 谦诚,1
./v 来,1
，/w+恼恨/v,1
,/w 恼恨/v,1
体育+足球/n+城市赛,1
体育 足球/n 城市赛,1
的+作用/n+。,1
的 作用/n 。,1
汇+成/v+江河,1
汇 成/v 江河,1
调查/v+。/w,1
调查/v 。/w,1
发展+清洁/a+能源,1
发展 清洁/a 能源,1
做/v ../n ,1
大+的/u+灵感,1
大 的/u 灵感,1
运营商/n+之间,1
运营商/n 之间,1
否则/c+，,1
否则/c ，,1
爱情/n v,1
分化/v+带来,1
分化/v 带来,1
万象更新+。/w,1
万象更新 。/w,1
这+事/n+我,1
这 事/n 我,1
莫+改/v+初衷,1
莫 改/v 初衷,1
发展+连通/v+内地,1
发展 连通/v 内地,1
二+是/v+督促,1
二 是/v 督促,1
a 亲情/n,1
深度+调整期/n+。,1
深度 调整期/n 。,1
是/v+什么/r,1
是/v 什么/r,1
表示+。/w,1
. /w,1
..... /j,1
位 + 奢侈品 /n + 销售,1
位 奢侈品 /n 销售,1
n * 恩情 /n,1
痴心 /n * v,1
.. 机 /n,1
雪中送炭 /i + 之,1
雪中送炭 /i 之,1
国际 + 女子 /n + 冰壶,1
国际 女子 /n 冰壶,1
记者 + 说 /v +。,1
记者 说 /v 。,1
的 + 吉他 /n + 回家,1
爱情 /n * a,1
田 /n + 利用 + 占 /v,1
田 /n 利用 占 /v,1
因素 * ？ /w,1
因素 ？ /w,1
./a + 鬼,1
./a 鬼,1
苦 /a + n,1
苦 /a n,1
德·阿·梅德韦杰夫 /nr,1
a + 的 + 激情 /n,1
代 /v,1
雄辩 + 。 /w,1
雄辩 。 /w,1
./v 轻了,1
十几 /m + 元 + 的 + 取款 /n,1
十几 /m 元 的 取款 /n,1
a + 敬意 /n,1
中国 + 的 /u + 智慧,1
v + 苦 /a +,1
成立 * ？ /w,1
成立 ？/w,1
难题+如何/r+解,1
难题 如何/r 解,1
像是+讽刺/v+。,1
像是 讽刺/v 。,1
a 的 悬念/n,1
组织+实施/v+。,1
组织 实施/v 。,1
人才+第一/m+资源,1
人才 第一/m 资源,1
赵+树丛/n+说,1
赵 树丛/n 说,1
解放军+援/v+利比里亚,1
解放军 援/v 利比里亚,1
唐/t+嘉阳+感慨+地+说+。/w,1
唐/t 嘉阳 感慨 地 说 。/w,1
应/v+把+贫困/a,1
应/v 把 贫困/a,1
总统+纳波利塔诺/nr+辞职,1
总统 纳波利塔诺/nr 辞职,1
，/w+还有+湿度+。/w,1
，/w 还有 湿度 。/w,1
铺满+的/u+山冈,1
铺满 的/u 山冈,1
受惠/v+的+是+老百姓/n,1
受惠/v 的 是 老百姓/n,1
男/b n,1
南昌/ns+西汉+大+墓+启动/v,1
南昌/ns 西汉 大 墓 启动/v,1
不+再/d+折腾,1
海 + 。 / w,1
海 . / w,1
九 /m + 、,1
九 /m 、,1
将 /d + 使 + 国企 + 更 + 好 + 地 + 融入 /v,1
将 /d 使 国企 更 好 地 融入 /v,1
不如 + 问责 /v + 一,1
不如 问责 /v 一,1
V + 细 /a,1
V 细 /a,1
每次 /r + 去,1
每次 /r 去,1
转变 /v,1
a * 恩情 /n,1
青海湖 + 的 /u + 冬天,1
仝江 /nr + 摄,1
死活 /d,1
表达 /v,1
， + 一个 /m + 不,1
精神 /n + 主要 + 体现 /v,1
精神 /n 主要 体现 /v,1
的 + 一半 /m + 。,1
的 一半 /m 。,1
企业 /n + 兼并,1
， + 服务 /v + 跟,1
吗 /y + ？ /w,1
仨 /v + 核桃 + 俩枣 /n,1
三江源 + 办公室 /n + 供图,1
评 /v + 日志 + 管用 + 。 /w,1
期间 /f + ， + 他 + 电话 + 不断 + 。 /w,1
期间/f ， 他 电话 不断 。/w,1
持/v+居住证+可+积分+落户+政策/n,1
持/v 居住证 可 积分 落户 政策/n,1
如何/r+打开,1
如何/r 打开,1
竟/d+需+一个半/m,1
竟/d 需 一个半/m,1
苦/a a,1
评+日志/n+管用,1
评 日志/n 管用,1
抓住/v+全民,1
抓住/v 全民,1
，/w+不/d,1
，/w 不/d,1
浙江/ns+开化,1
浙江/ns 开化,1
反/v+恐怖主义+法/n,1
反/v 恐怖主义 法/n,1
乡镇+人大/j+不撂荒,1
乡镇 人大/j 不撂荒,1
n 爱情/n,1
../a 而 ./a,1
淘金+？/w,1
淘金 ？/w,1
处置/v+存在,1
处置/v 存在,1
实+要/v+向,1
实 要/v 向,1
农垦+公共/b+品牌,1
农垦 公共/b 品牌,1
如何/r+培养+出+博士+儿子/n,1
如何/r 培养 出 博士 儿子/n,1
四中/j+女足+球员/n,1
四中/j 女足 球员/n,1
实际上+，/w+巴黎,1
实际上 ，/w 巴黎,1
主任+昴卫聪/nr+说,1
主任 昴卫聪/nr 说,1
大运河/n+申遗/v,1
大运河/n 申遗/v,1
脏 ../n,1
宁德/nr+俗称/v,1
宁德/nr 俗称/v,1
a 的 感情/n,1
老郑/nr+终于,1
老郑/nr 终于,1
际+，/w+时势造英雄,1
际 ，/w 时势造英雄,1
株洲+县委/n+书记,1
株洲 县委/n 书记,1
国际/n+统筹/vn,1
国际/n 统筹/vn,1
v 真心/n,1
县长+直面/n+不,1
县长 直面/n 不,1
信息+共享/v+。,1
信息 共享/v 。,1
文质彬彬/nr+，,1
文质彬彬/nr ，,1
是+对/p+纪律,1
是 对/p 纪律,1
领域+政府/n+立法,1
领域 政府/n 立法,1
大使+常华/nr,1
大使 常华/nr,1
n 深情/n,1
多么/d+文雅,1
多么/d 文雅,1
不/d+再/d,1
不/d 再/d,1
没有+调查/v+就,1
没有 调查/v 就,1
马国英/nr+绘图,1
马国英/nr 绘图,1
本+条例/n+自,1
本 条例/n 自,1
路/n+都+没+走+多少/l,1
路/n 都 没 走 多少/l,1
的 ../a 而 ../a,1
赵/nr+杰昌+重庆市/ns,1
赵/nr 杰昌 重庆市/ns,1
a 深情/n,1
要+靠/v+自律,1
要 靠/v 自律,1
余+彭帅/nr+体坛,1
余 彭帅/nr 体坛,1
以+气魄/n+和,1
以 气魄/n 和,1
地球+家园/n+的,1
地球 家园/n 的,1
v ./a了,1
n 情谊/n,1
、+栗/n+战书,1
、 栗/n 战书,1
这个/r+账+算+得/u,1
这个/r 账 算 得/u,1
严+把/v+监测,1
严 把/v 监测,1
这个/r+作用+就是+监督/v,1
这个/r 作用 就是 监督/v,1
琳+采访/v+整理,1
琳 采访/v 整理,1
那么+中国画/n+如何,1
那么 中国画/n 如何,1
赠礼/v+重/v,1
转型+之中/f+。,1
转型 之中/f 。,1
了/y+。/w,1
了/y 。/w,1
养老/v+待遇/n,1
坚持+总量/n+调节,1
坚持 总量/n 调节,1
排污权+有偿/d+使用,1
排污权 有偿/d 使用,1
那+都/d+是,1
那 都/d 是,1
谷豪+四川/ns+成都,1
谷豪 四川/ns 成都,1
心+却/d+留,1
心 却/d 留,1
发展+。/w,1
发展 。/w,1
./v ./v,1
仍+需/v+提高,1
仍 需/v 提高,1
桦皮岭/ns+历史,1
桦皮岭/ns 历史,1
吴/nr+潇崇,1
吴/nr 潇崇,1
无 ../n 不,1
太/d a,1
老人/n+防盲,1
老人/n 防盲,1
独立+学院/n+已经,1
独立 学院/n 已经,1
刻不容缓/i+。/w,1
刻不容缓/i 。/w,1
立刻/d v 好,1
贫困+发生率/n+。,1
贫困 发生率/n 。,1
独特+优势/n,1
独特 优势/n,1
后+评估/v+是,1
后 评估/v 是,1
有/v+三,1
有/v 三,1
有/v+了+安全+标准/n,1
有/v 了 安全 标准/n,1
我们/r+写+小说/n,1
我们/r 写 小说/n,1
为此/d+， 为此/d ，,1
构想+变为/v+现实,1
构想 变为/v 现实,1
了+一/m+跳,1
了 一/m 跳,1
又+回来/v+了,1
又 回来/v 了,1
从来/d 没,1
../v 得美丽,1
，+推动/v+区域,1
， 推动/v 区域,1
.../v 问题,1
创作+演出/v,1
创作 演出/v,1
准+症结/n+是,1
准 症结/n 是,1
生活/vn+更+美好/a,1
生活/vn 更 美好/a,1
人才+红利/n,1
人才 红利/n,1
故意 ./v,1
须/d+因地制宜+点睛/i,1
须/d 因地制宜 点睛/i,1
人民+视觉/n,1
人民 视觉/n,1
联赛/n+第六+位/q,1
联赛/n 第六 位/q,1
一些/m+原本,1
一些/m 原本,1
诚意/n v,1
延庆+徐/nr+小飞,1
延庆 徐/nr 小飞,1
币种+为/v+人民币,1
币种 为/v 人民币,1
代表团+访问/v+越南,1
代表团 访问/v 越南,1
泰山+移/v+。,1
泰山 移/v 。,1
开/v ../n ,1
真+希望/v+蓝,1
真 希望/v 蓝,1
不停+。/w,1
不停 。/w,1
新+水平/n+。,1
新 水平/n 。,1
京口+支行/n,1
京口 支行/n,1
排污权+交易/vn,1
排污权 交易/vn,1
勿+忘/v+初心,1
勿 忘/v 初心,1
了解+干部/n+活,1
了解 干部/n 活,1
规范化+。/w,1
规范化 。/w,1
什么/r+是,1
什么/r 是,1
n 的 悬念/n,1
农民/n+看病+不/d,1
农民/n 看病 不/d,1
转经筒/n+过目/v,1
转经筒/n 过目/v,1
m ./q 最a n,1
,+很/d+浓,1
, 很/d 浓,1
重新+推出/v+该,1
重新 推出/v 该,1
立刻/d 就要 v,1
辅导员/n+制度/n,1
辅导员/n 制度/n,1
社会+参与/v+。,1
社会 参与/v 。,1
，+焉/r+能,1
， 焉/r 能,1
鹿蕾+说/v+。,1
鹿蕾 说/v 。,1
n好 ../v,1
，/w+万一/d,1
，/w 万一/d,1
边界+加强/v+日常,1
边界 加强/v 日常,1
保险+品种/n+?,1
保险 品种/n ？,1
不要/d+当+庙+里+的/u,1
不要/d 当 庙 里 的/u,1
河北/ns+迁安市+林业局/n,1
河北/ns 迁安市 林业局/n,1
a 诚意/n,1
四中全会+召开/v,1
四中全会 召开/v,1
对/v+海+蛎子+的/u,1
对/v 海 蛎子 的/u,1
立刻/d 就 要 v,1
办法/n+打+好+脱贫+攻坚战/n,1
办法/n 打 好 脱贫 攻坚战/n,1
无穷+的/u+。,1
无穷 的/u 。,1
唐+三彩合璧/n,1
唐 三彩合璧/n,1
好意/n v,1
项目+招标/vn+程序,1
项目 招标/vn 程序,1
随手/d+拍/v,1
随手/d 拍/v,1
津/j+友好+医院+外景+。/w,1
津/j 友好 医院 外景 。/w,1
即/d+悦读+。/w,1
即/d 悦读 。/w,1
一个/m+目标+是+火星/n,1
一个/m 目标 是 火星/n,1
a 的 敬意/n,1
同时/c+，,1
同时/c ，,1
以+电商/n+助力,1
以 电商/n 助力,1
倒/v ../n ,1
加速+打破/v+垄断,1
加速 打破/v 垄断,1
第五十五+条/q,1
第五十五 条/q,1
../v 算了,1
杨庆华+说/v+。,1
杨庆华 说/v 。,1
故意 ../v,1
没+想到/v+能,1
污/ng ng,1
./a 的 ../n,1
、+宣传/v+有,1
、 宣传/v 有,1
龙门+。/w,1
龙门 。/w,1
作者+单位/n+：,1
作者 单位/n ：,1
王维/nr+也+住+该/r,1
王维/nr 也 住 该/r,1
，+剥削/v+概念,1
， 剥削/v 概念,1
加速+快/d+跑,1
加速 快/d 跑,1
首先+是/v+农业,1
首先 是/v 农业,1
个别/a+地区+保障房/n,1
个别/a 地区 保障房/n,1
爱心/n a,1
发展/vn+动力+观点/n,1
发展/vn 动力 观点/n,1
智库/n+发展+完善/v,1
智库/n 发展 完善/v,1
继续+暂缓/v+征收,1
继续 暂缓/v 征收,1
执行+难/v+人民,1
执行 难/v 人民,1
一/m+次,1
一/m 次,1
杭州市+校园/n+足球,1
杭州市 校园/n 足球,1
涓涓/v+细流/n,1
涓涓/v 细流/n,1
这/r+让,1
这/r 让,1
弯+是/v+个,1
弯 是/v 个,1
贾尔斯·梅尔特/nr,1
挑战+。/w,1
挑战 。/w,1
m ./a q,1
a 的 爱情/n,1
a 的 爱心/n,1
立刻/d v,1
百日/n+行动+扫黄/j,1
百日/n 行动 扫黄/j,1
文化+旅游/vn+花,1
文化 旅游/vn 花,1
四起+。/w,1
四起 。/w,1
中华/nz+美学,1
中华/nz 美学,1
千/m+遍/q,1
千/m 遍/q,1
多么/d+优美,1
多么/d 优美,1
数据+主权/n+环球,1
数据 主权/n 环球,1
时间/n+。/w,1
时间/n 。/w,1
树木+。/w,1
树木 。/w,1
一无是处+。/w,1
一无是处 。/w,1
或许/d+并+不/d,1
或许/d 并 不/d,1
a 爱情/n,1
为/v+湖北省+荆门/ns,1
为/v 湖北省 荆门/ns,1
各地/r+将/d,1
各地/r 将/d,1
谁+不/d+会,1
谁 不/d 会,1
主要+目标/n+。,1
主要 目标/n 。,1
酥油灯+。/w,1
酥油灯 。/w,1
工作+。/w,1
工作 。/w,1
白+了/u+头,1
白 了/u 头,1
+/v+的+供给+侧亟+须/d,1
+/v 的 供给 侧亟 须/d,1
北京+。/w,1
北京 。/w,1
渠道/n+结冰,1
渠道/n 结冰,1
叫停+软件/n+打车,1
叫停 软件/n 打车,1
高原/n+，+造就/v,1
高原/n ， 造就/v,1
第三+个/q+需,1
第三 个/q 需,1
，+俗称/v+翻砂,1
， 俗称/v 翻砂,1
梦想+在/p+前方,1
梦想 在/p 前方,1
详解/v+三峡,1
详解/v 三峡,1
百姓+事/n+无,1
百姓 事/n 无,1
难+求/v+，,1
难 求/v ，,1
的+一/m+位,1
的 一/m 位,1
就是+人工/b+智能,1
就是 人工/b 智能,1
司法+救助/v+与,1
司法 救助/v 与,1
看来/v+，+公众+并+未+反应+过度+。/w,1
看来/v ， 公众 并 未 反应 过度 。/w,1
n 的 诚意/n,1
刷新+见解/n,1
刷新 见解/n,1
舆论场/n+的+成都/ns,1
舆论场/n 的 成都/ns,1
拙处+建功/v+。,1
拙处 建功/v 。,1
时代/n+更+要+讲+科学+精神/n,1
时代/n 更 要 讲 科学 精神/n,1
机会+。/w,1
机会 。/w,1
大水/n+大,1
大水/n 大,1
附件/n+：,1
附件/n ：,1
产业+改/v+穷业,1
产业 改/v 穷业,1
密切+关注/v+。,1
密切 关注/v 。,1
宪法+具有/v+高度,1
宪法 具有/v 高度,1
策/n+就+等于+精准+了+吗/y,1
策/n 就 等于 精准 了 吗/y,1
访问+蒙古国/ns,1
访问 蒙古国/ns,1
执法+效能/n+监察,1
执法 效能/n 监察,1
重/d v,1
为/v+入驻+组织+提供/v,1
为/v 出入/v 组织/v 提供/v,1
为/v 入驻 组织 提供/v,1
擅权+干政/j+人民,1
擅权 干政/j 人民,1
就是/d+一/m,1
就是/d 一/m,1
，+持续/v+有力,1
， 持续/v 有力,1
少了./v,1
./a ./a ./a,1
a 善意/n,1
国/n+反犹+现象+引/v,1
国/n 反犹 现象 引/v,1
或/c+就+做+个+执拗+痴迷+的+老人/n,1
或/c 就 做 个 执拗 痴迷 的 老人/n,1
n 的 情谊/n,1
贝尔贝多奥/nr+笑+着+说+。,1
贝尔贝多奥/nr 笑 着 说 。/w,1
提出/v+八+条+成都+主张+：,1
提出/v 八 条 成都 主张 ：/w,1
要/v+坚持/v,1
要/v 坚持/v,1
对外+投资/vn+步伐,1
对外 投资/vn 步伐,1
多+为/v+个体户,1
多 为/v 个体户,1
n 来/v ,1
内黄/n+：,1
内黄/n ：,1
加大+。/w,1
加大 。/w,1
, /w+ 就是 + 没有 + 努力 /a,1
, /w 就是 没有 努力 /a,1
数量 + 。 /w,1
数量 。 /w,1
共同 + ../V,1
共同 ../V,1
密切 + 。 /w,1
密切 。 /w,1
京城 /n+ 热购卡 /n,1
京城 /n 热购卡 /n,1
陈登菊 /nr+ 说,1
陈登菊 /nr 说,1
一个 + 不 /d+ 能,1
一个 不 /d 能,1
./v 宽了,1
./v 多了,1
./v 坏了,1
回 ./n,1
将 + 以 /p+ 财政,1
扶 /v+ 上 /v,1
扶 /v 上 /v,1
且 + 思 /v,1
想要 /v+ 有,1
停车费 /n+ 到底,1
地里 /s+ 没 + 人 + 。 /w,1
地里 /s 没 人 。 /w,1
../n 人,1
市长 /n+ 周 + 异决 /d,1
认知 /+ 机制 /n+ 。,1
场所 /n+ 应有 /v,1
全 / 社会 /n 用电量,1
订单 /n+ 增多 + ， + 丁红玉 + 不 + 敢 + 懈怠 /a,1
订单/n 增多 ， 丁红玉 不 敢 懈怠/a,1
自然人+不/d+能,1
自然人 不/d 能,1
就地 ../v,1
主角/n+。/w,1
主角/n 。/w,1
克定+说/v+。,1
克定 说/v 。,1
不+做/v+管家,1
不 做/v 管家,1
目前/t+，,1
目前/t ，,1
总统府+内/f+。,1
总统府 内/f 。,1
一道+风景/i+！,1
一道 风景/i ！,1
第六十二/m+条/q,1
第六十二/m 条/q,1
有人/r+来+取经/v,1
有人/r 来 取经/v,1
吃奶+也/d+尴尬,1
吃奶 也/d 尴尬,1
是/v+，+她+外出+学习+手机+关机+。/w,1
是/v ， 她 外出 学习 手机 关机 。/w,1
脚下+冰雪/n+的,1
整改+落实/v,1
整改 落实/v,1
舆论/n+又,1
舆论/n 又,1
信+他/r+？,1
