query,times
显 (w) 点球{count<341},1
(v)+古今{end($1)!=[甜+的+跟]},1
(v) 古今{end($1)!=[甜 的 跟]},1
如何+(v)+出{len($1)=2},1
如何 (v) 出{len($1)=2},1
尊敬+(u)+各位{len($1)=1},1
尊敬 (u) 各位{len($1)=1},1
(ns)+(n){len($1)=2; begin($2)=[命运+丢+萌+当]},1
(ns) (n){len($1)=2; begin($2)=[命运 丢 萌 当]},1
(n)+流动{len($1)<3},1
(n) 流动{len($1)<3},1
大+(v)+大{len($1)!=2},1
大 (v) 大{len($1)!=2},1
(n)+健东{len($1)!=2},1
(n) 健东{len($1)!=2},1
(v)+续期+保费+有+(n){end($1)!=[迟+是+孙+听]; len($2)>1},1
(v) 续期 保费 有 (n){end($1)!=[迟 是 孙 听]; len($2)>1},1
上+(v)+不{len($1)=2},1
上 (v) 不{len($1)=2},1
化解+(n)+过剩{len($1)=2},1
化解 (n) 过剩{len($1)=2},1
(V)都不(V) {$1=$2},1
(d)+有+，+为啥+(t){len($1)<3},1
(d) 有 ， 为啥 (t){len($1)<3},1
(n)+烟囱{end($1)=[据+晚+夸]},1
(n) 烟囱{end($1)=[据+晚+夸]},1
(w)+捞+(w){count>2},1
(w) 捞 (w){count>2},1
(ad)+运转+(w){$1!=$2},1
(ad) 运转 (w){$1!=$2},1
(给(n)买(r)){len($1)<4;len($2)<4},1
困难+(a)+！{len($1)!=2},1
困难 (a) ！{len($1)!=2},1
(w)+竞争+促进+(vn){begin($2)!=[内+巴+三]},1
(w) 竞争 促进 (vn){begin($2)!=[内 巴 三]},1
(n)就是(n){$1=$2},1
(v)+发展+困境+，+先+破+交通+(n){len($1)=1},1
(v) 发展 困境 ， 先 破 交通 (n){len($1)=1},1
的+(n)+，{len($1)>3},1
的 (n) ，{len($1)>3},1
(nr)+摄{len($1)!=3},1
(nr) 摄{len($1)!=3},1
(d)+留下+今日+(v){$1!=$2},1
(d) 留下 今日 (v){$1!=$2},1
(不是(n)){not=$2},1
(r)+作+训科+参谋+的+集体+习惯+(w){$1=$2},1
(r) 作 训科 参谋 的 集体 习惯 (w){$1=$2},1
(w)+(n){len($2)=2},1
(w) (n){len($2)=2},1
(最+(a)+罚单{len($1)!=2},1
(最 (a) 罚单{len($1)!=2},1
(ns)+政法{len($1)>1},1
(ns) 政法{len($1)>1},1
(d)+忘却+(u){end($1)=[不+送+都]},1
(d) 忘却 (u){end($1)=[不 送 都]},1
(其他+(vn)+座谈会{len($1)!=3},1
(其他 (vn) 座谈会{len($1)!=3},1
(n)+，+(vn){len($1)!=3; len($2)=2},1
(n) ， (vn){len($1)!=3; len($2)=2},1
(标准化+(v)+实现{count>7},1
(标准化 (v) 实现{count>7},1
大山+(d)+受{len($1)!=2},1
大山 (d) 受{len($1)!=2},1
有+(r)+照顾{count>2},1
有 (r) 照顾{count>2},1
千+(m)+公里{len($1)!=2},1
千 (m) 公里{len($1)!=2},1
(nr)+表示+(w){len($1)<4},1
(nr) 表示 (w){len($1)<4},1
群众+(v)+当场{count>2},1
群众 (v) 当场{count>2},1
最+(a)+核电{count<341},1
(nr)+政伟+(v){len($1)!=2; len($2)=1},1
(nr) 政伟 (v){len($1)!=2; len($2)=1},1
以+(a)+成就{len($1)!=3},1
(nt)+中的(nt){$1=$2},1
(n)+的+邻居+是+养+(n){len($1)>1; end($2)!=[肿+断+气+乖]},1
(n) 的 邻居 是 养 (n){len($1)>1; end($2)!=[肿 断 气 乖]},1
(v)+平衡{count>9},1
(v) 平衡{count>9},1
旅游+(n)+陪同{len($1)<3},1
旅游 (n) 陪同{len($1)<3},1
慎权+(w){count>3},1
(j)+泰{count<853},1
(j) 泰{count<853},1
媒体+(v)+自律{count<429},1
媒体 (v) 自律{count<429},1
靳宇文 (v) 。{count>3},1
中非+(v)+创{count<323},1
中非 (v) 创{count<323},1
朋友+(w){count>10},1
朋友 (w){count>10},1
(n v){len($1)=4},1
那 (n) 。{len($1)>1},1
，+(m)+脸{count<637},1
， (m) 脸{count<637},1
刷{ },1
(n)*w{len($1)=2},1
出毛病+(w){count<686},1
出毛病 (w){count<686},1
(vn)+用地+(n){len($1)>1; len($2)>1},1
(vn) 用地 (n){len($1)>1; len($2)>1},1
(ns)+所有+(n){len($2)=2},1
(ns) 所有 (n){len($2)=2},1
(v)+改革{len($1)!=3},1
(v) 改革{len($1)!=3},1
(nr)+出席+并+(v){len($1)=2; len($2)=2},1
(nr) 出席 并 (v){len($1)=2; len($2)=2},1
流通业+(w){count>9},1
流通业 (w){count>9},1
(v)+男子汉+的+情怀+和+风度+(w){end($1)=[绎+给]},1
(v) 男子汉 的 情怀 和 风度 (w){end($1)=[绎 给]},1
扎实+(w){count>10},1
扎实 (w){count>10},1
如何+(p)+文学{count<115},1
如何 (p) 文学{count<115},1
(nr)+：{begin($1)!=[兰+做+骗]},1
(nr) :{begin($1)!=[兰 做 骗]},1
问+(w){count>2},1
问 (w){count>2},1
俗语+(w)+要{count>5},1
俗语 (w) 要{count>5},1
发展+(u)+先行者{count<769},1
发展 (u) 先行者{count<769},1
(p)+哪+来+(w){len($1)!=2},1
(p) 哪 来 (w){len($1)!=2},1
(挑到+(m)+。{len($1)<3},1
(挑到 (m) 。{len($1)<3},1
(nr)+病人+看病+不+(v){begin($1)!=[样+找+催]},1
(nr) 病人 看病 不 (v){begin($1)!=[样 找 催]},1
(v)+出金山+(v){count<581},1
(院长+(nr)+说{count>7},1
(院长 (nr) 说{count>7},1
(自信(n)*w{len($1)=2},1
(v)+惠农{len($1)!=3},1
(v) 惠农{len($1)!=3},1
(为(r)付(r){len($1)<4;len($2)<4},1
(n)+，{len($1)=4},1
(n) ，{len($1)=4},1
(上线+(v){end($1)=[行+烧]},1
(上线 (v){end($1)=[行 烧]},1
(说(r)是(r){$1=$2},1
(实现(n)*w{len($1)=2},1
(空想(n)*w{len($1)=2},1
(生态+(n)+建设{end($1)!=[批+母]},1
(生态 (n) 建设{end($1)!=[批 母]},1
(ns)+公共{len($1)>1},1
(ns) 公共{len($1)>1},1
(的+(n)+。{begin($1)=[电+吓+诶+走]},1
(的 (n) 。{begin($1)=[电 吓 诶 走]},1
(nr)+说+(w){begin($1)=[胡+博]},1
(nr) 说 (w){begin($1)=[胡 博]},1
(r)+盼望{len($1)<3},1
(r) 盼望{len($1)<3},1
(i)+。{len($1)!=5},1
(i) 。{len($1)!=5},1
七成+(n)+耕地{len($1)<3},1
七成 (n) 耕地{len($1)<3},1
于+(m)+个{count>10},1
于 (m) 个{count>10},1
通神+(u)+艺术{len($1)!=2},1
通神 (u) 艺术{len($1)!=2},1
艰难+(vn){end($1)=[型+猜+自]},1
艰难 (vn){end($1)=[型 猜 自]},1
邓+(nr)+摄{end($1)=[平+亚+刘+份]},1
邓 (nr) 摄{end($1)=[平 亚 刘 份]},1
重视+(v)+灌木林{len($1)<3},1
重视 (v) 灌木林{len($1)<3},1
摄+(n)+视觉{begin($1)!=[到+奶+宁]},1
摄 (n) 视觉{begin($1)!=[到 奶 宁]},1
外国+(n)+。{len($1)!=4},1
外国 (n) 。{len($1)!=4},1
收入+(n)+系{begin($1)=[基+欠+杯+票]},1
收入 (n) 系{begin($1)=[基 欠 杯 票]},1
萝卜+(a)+了{len($1)=1},1
萝卜 (a) 了{len($1)=1},1
历史+(n)+提供{len($1)>2},1
历史 (n) 提供{len($1)>2},1
(n)+(n){len($1)>1; len($2)>1},1
(n) (n){len($1)>1; len($2)>1},1
第六十三+(q){len($1)!=2},1
第六十三 (q){len($1)!=2},1
(n)+依然{end($1)=[面+晒]},1
(n) 依然{end($1)=[面 晒]},1
手表+(w){count>6},1
手表 (w){count>6},1
与子偕老+(w){count>4},1
与子偕老 (w){count>4},1
举办+(n)+茶座{count>3},1
举办 (n) 茶座{count>3},1
(v)+(d){$1!=$2},1
(v) (d){$1!=$2},1
(ns)+逍遥镇{count<658},1
(ns) 逍遥镇{count<658},1
冰雪+(n)+过瘾{count<810},1
冰雪 (n) 过瘾{count<810},1
(r)+让{end($1)!=[病+斤]},1
(r) 让{end($1)!=[病+斤]},1
(v)+还是+(v){len($1)!=3; len($2)!=3},1
(v) 还是 (v){len($1)!=3; len($2)!=3},1
(V)都别(V) {$1=$2},1
这些+(d)+走{len($1)=1},1
这些 (d) 走{len($1)=1},1
(m)+还(m){$1=$2},1
(n)+，+病号+送+(d){count<430},1
(n) ， 病号 送 (d){count<430},1
(纷纷)+(v)+双色球{count>4},1
(纷纷) (v) 双色球{count>4},1
(非)(n){len($1)<3},1
(i)+，{mid($1)!=[修+狗]},1
(i) ，{mid($1)!=[修+狗]},1
(双方)+(v)+的{end($1)!=[甜+东+老]},1
(双方) (v) 的{end($1)!=[甜+东+老]},1
(、)+(nr)+亚宏{count<187},1
(、) (nr) 亚宏{count<187},1
(u)+矩形{count>8},1
(u) 矩形{count>8},1
(新)+(n)+、{end($1)!=[抄+古+零+熟]},1
(新) (n) 、{end($1)!=[抄+古+零+熟]},1
(冷热不均)+(w){count<332},1
(冷热不均) (w){count<332},1
(数据)+(v)+从重{len($1)>1},1
(数据) (v) 从重{len($1)>1},1
(v)+发展{len($1)>1},1
(v) 发展{len($1)>1},1
成为+(f)+一{count>3},1
成为 (f) 一{count>3},1
称为+(a)+正义{len($1)=2},1
称为 (a) 正义{len($1)=2},1
(nr)+(nr){$1!=$2},1
(nr) (nr){$1!=$2},1
(v) 越(v){$1=$2},1
(n)+，+让+(v){len($2)=2},1
(n) ， 让 (v){len($2)=2},1
(n)+情况+(vn){begin($1)!=[拼+失+回+顶]},1
(n) 情况 (vn){begin($1)!=[拼 失 回 顶]},1
(nr) 和 (nr) 的{$1!=$2},1
(n)+，+给(n){len($1)<4;len($2)<4},1
(的+n)越来越{len($1)!=3},1
(的 (n)) 越来越{len($1)!=3},1
(重要+n)。{begin($1)!=[远+恶+长]},1
(重要 (n)) 。{begin($1)!=[远 恶 长]},1
(广告)n*w{len($1)=2},1
(突破+w){count<953},1
(突破 (w)){count<953},1
(招拍+v){len($1)=1},1
(招拍 (v)){len($1)=1},1
(V)个{mid($1)!=[是 有 像 象 做]},1
(中央+u)+权威{count>6},1
(中央 (u) 权威){count>6},1
(r)+来说+，+捐款+已经+(v){len($1)>1; len($2)>1},1
(r) 来说 ， 捐款 已经 (v){len($1)>1; len($2)>1},1
(明朗+n)+聚焦{len($1)>1},1
(明朗 (n) 聚焦){len($1)>1},1
坚持+(vd)+运行{end($1)=[闭+调]},1
坚持 (vd) 运行{end($1)=[闭 调]},1
方面+(a)+的{count<829},1
方面 (a) 的{count<829},1
是+(n)+化率{count>10},1
是 (n) 化率{count>10},1
把+(n)+作为{end($1)=[年+歌+吃]},1
把 (n) 作为{end($1)=[年 歌 吃]},1
古老+(u)+玉矿{len($1)=1},1
古老 (u) 玉矿{len($1)=1},1
宣誓+(v){end($1)=[职+等+挑]},1
宣誓 (v){end($1)=[职 等 挑]},1
ns)+货{len($1)>1},1
ns 货{len($1)>1},1
(v) ../n (v)得{$1=$2;len($1)=1},1
王毅+(p)+爱沙尼亚{count>4},1
王毅 (p) 爱沙尼亚{count>4},1
(p)+无用{count>5},1
(p) 无用{count>5},1
侦查+(vn)+正在{end($1)=[作+许+准+两]},1
侦查 (vn) 正在{end($1)=[作 许 准 两]},1
祖宗+(w){count<812},1
祖宗 (w){count<812},1
当+(n)+，{end($1)!=[毒+扯]},1
当 (n) ，{end($1)!=[毒 扯]},1
巧合+(w){count<853},1
巧合 (w){count<853},1
(v)+着+一大+(q){len($1)!=3; len($2)!=2},1
(v) 着 一大 (q){len($1)!=3; len($2)!=2},1
nr)+树理{count>4},1
nr 树理{count>4},1
家中+(w){count>8},1
自豪+(u)+说{count<361},1
自豪 (u) 说{count<361},1
葆+(n){len($1)<3},1
葆 (n){len($1)<3},1
唏嘘不已+(w){count<856},1
唏嘘不已 (w){count<856},1
脱贫+(v)+靶心{begin($1)!=[胃+下]},1
脱贫 (v) 靶心{begin($1)!=[胃 下]},1
不+(v)+的{len($1)>1},1
不 (v) 的{len($1)>1},1
(j)+副主席+王家瑞+(v){end($2)=[加+陈+是]},1
(j) 副主席 王家瑞 (v){end($2)=[加 陈 是]},1
书记+(w)+当{count<780},1
书记 (w) 当{count<780},1
唱+(n)+，{len($1)<3},1
唱 (n) ，{len($1)<3},1
(v)+上海{len($1)!=2},1
(v) 上海{len($1)!=2},1
(r)+两{len($1)!=2},1
(r) 两{len($1)!=2},1
(八十+(q){count>2},1
(八十 (q){count>2},1
(了+(w){count<165},1
(了 (w){count<165},1
(管理+(w){count<259},1
(管理 (w){count<259},1
(nr)+摄+人民+(n){len($1)=2},1
(nr) 摄 人民 (n){len($1)=2},1
(v)+不+(n){mid($2)=[难+人+点+图]},1
(v) 不 (n){mid($2)=[难 人 点 图]},1
(n)+方向+咋+选择+(w){len($1)>1},1
(n) 方向 咋 选择 (w){len($1)>1},1
(d)+(v){len($1)=2},1
(d) (v){len($1)=2},1
(远方+(w)+何{count<623},1
(远方 (w) 何{count<623},1
想起+(t)+前{mid($1)!=[首+遍+沙+福]},1
想起 (t) 前{mid($1)!=[首 遍 沙 福]},1
干+(r)+行{len($1)=1},1
干 (r) 行{len($1)=1},1
人口+(vn)+趋势{len($1)>2},1
人口 (vn) 趋势{len($1)>2},1
他们+(w){count>4},1
他们 (w){count>4},1
(v)+木鼓{len($1)=2},1
(v) 木鼓{len($1)=2},1
(n)+还{count>4},1
(n) 还{count>4},1
(n)+(l){len($1)=3; begin($2)=[蔚为壮观+明]},1
(n) (l){len($1)=3; begin($2)=[蔚为壮观 明]},1
广东+(n)+贷款{begin($1)!=[酸+屋+鸡+车]},1
广东 (n) 贷款{begin($1)!=[酸 屋 鸡 车]},1
村+(v)+变迁{len($1)!=2},1
村 (v) 变迁{len($1)!=2},1
引领+(w){count>9},1
引领 (w){count>9},1
(m)+底线{count<988},1
(m) 底线{count<988},1
(v)+单独{count>9},1
(v) 单独{count>9},1
(ns)+深圳{count>4},1
(ns) 深圳{count>4},1
(ns)+。{len($1)<5},1
(ns) 。{len($1)<5},1
将+(v)+京津冀{len($1)>1},1
(v) 京津冀{len($1)>1},1
无独有偶+(w){count>4},1
无独有偶 (w){count>4},1
(v)在 n[ns f s]{len($1)=2},1
(n)+(n){end($1)!=[丁+穷+破]; len($2)>1},1
(n) (n){end($1)!=[丁 穷 破]; len($2)>1},1
(n)+(n){len($1)<3},1
(n) (n){len($1)<3},1
(d)+(v){count>5},1
(d) (v){count>5},1
(v)+劳动者+(vn){count<766},1
(v) 劳动者 (vn){count<766},1
合影+(w){count>7},1
合影 (w){count>7},1
满满+(w){count<975},1
满满 (w){count<975},1
(n)+原因+(w){begin($1)=[历+让+错+久]},1
(n) 原因 (w){begin($1)=[历 让 错 久]},1
不+(a)+供水{begin($1)=[合+你+教]},1
不 (a) 供水{begin($1)=[合 你 教]},1
用心+(w){count>5},1
用心 (w){count>5},1
(n)+(y){mid($1)!=[订+货]},1
(n) (y){mid($1)!=[订 货]},1
摄+(n)+视觉{count<699},1
摄 (n) 视觉{count<699},1
明祥+(v)+人民{len($1)!=2},1
明祥 (v) 人民{len($1)!=2},1
(nr)+源潮{count<277},1
(nr) 源潮{count<277},1
六+(v)+健全{len($1)=1},1
六 (v) 健全{len($1)=1},1
(j)+渝+职工+异地+(v){$1=$2},1
(j) 渝 职工 异地 (v){$1=$2},1
法律+(n)+强化{begin($1)!=[昨+嫌+找]},1
法律 (n) 强化{begin($1)!=[昨 嫌 找]},1
(u)+(n){len($2)!=3},1
(u) (n){len($2)!=3},1
(v)+反+(n){len($1)=2; begin($2)=[恐怖主义法+超+样+领]},1
(v) 反 (n){len($1)=2; begin($2)=[恐怖主义法 超 样 领]},1
(v)+面临+哪些+(vn){len($2)!=3},1
(v) 面临 哪些 (vn){len($2)!=3},1
(c)+，{end($1)!=[妹+浪+叶]},1
(c) ，{end($1)!=[妹 浪 叶]},1
鲜能+(n)+也{len($1)>1},1
鲜能 (n) 也{len($1)>1},1
(n)+，+别+(ad){len($1)!=2; len($2)=2},1
(n) ， 别 (ad){len($1)!=2; len($2)=2},1
莫不+(n)+，{count>4},1
莫不 (n) ，{count>4},1
(v)爱(v)+不+(v){$1=$2},1
(v) 爱 (v)+不 (v){$1=$2},1
褒奖电+(w){count>3},1
褒奖电 (w){count>3},1
国防部+(v)+新春{count>3},1
国防部 (v) 新春{count>3},1
的+(n)+。{len($1)<4},1
的 (n) 。{len($1)<4},1
省委+(b)+负责人{len($1)!=3},1
省委 (b) 负责人{len($1)!=3},1
社保+(v)+属于{count<919},1
社保 (v) 属于{count<919},1
(n)+(d){len($1)=2; len($2)!=2},1
(n) (d){len($1)=2; len($2)!=2},1
哟+(v){len($1)=1},1
哟 (v){len($1)=1},1
(v)+审批{count<260},1
(v) 审批{count<260},1
我们+(v)+着{begin($1)!=[盘+走+院]},1
我们 (v) 着{begin($1)!=[盘 走 院]},1
(v)+鸟+(v){len($2)!=3},1
(v) 鸟 (v){len($2)!=3},1
咸腥+(u)+铮铮誓言{len($1)=1},1
咸腥 (u) 铮铮誓言{len($1)=1},1
进入+(v)+硬骨头{len($1)=1},1
进入 (v) 硬骨头{len($1)=1},1
加入+(v)+有{len($1)!=2},1
加入 (v) 有{len($1)!=2},1
法治+(n){len($1)!=3},1
法治 (n){len($1)!=3},1
(v)+着+课题+进场+，+(v){len($1)!=2; len($2)!=2},1
(v) 着 课题 进场 ， (v){len($1)!=2; len($2)!=2},1
(v) {mid($1)!=[尽+紧+土]},1
(v) {mid($1)!=[尽 紧 土]},1
，+(n){begin($1)=[少+九+学+十]},1
， (n){begin($1)=[少 九 学 十]},1
(nr)+陈{mid($1)=[齐+路+踢]},1
(nr) 陈{mid($1)=[齐 路 踢]},1
应当+(v)+上{len($1)=1},1
应当 (v) 上{len($1)=1},1
格兰仕+(v)+现代化{len($1)=2},1
格兰仕 (v) 现代化{len($1)=2},1
重要+(w){count>8},1
重要 (w){count>8},1
的+(n)+。{len($1)!=3},1
的 (n) 。{len($1)!=3},1
,+(n)+的{begin($1)!=[苏+分]},1
, (n) 的{begin($1)!=[苏 分]},1
(d)+唱{len($1)!=2},1
(d) 唱{len($1)!=2},1
卫星+(v)+人民{len($1)!=2},1
卫星 (v) 人民{len($1)!=2},1
培训+(vn)+。{begin($1)!=[呢+办+难]},1
培训 (vn) 。{begin($1)!=[呢 办 难]},1
(r)+年+变化+太+(a){len($1)=2; len($2)!=2},1
(r) 年 变化 太 (a){len($1)=2; len($2)!=2},1
(d)+创+世界+(t){end($2)=[来+器+李+睡]},1
(d) 创 世界 (t){end($2)=[来 器 李 睡]},1
(n)+为{len($1)!=3},1
(n) 为{len($1)!=3},1
(一样)+(v)+生态{count>8},1
(一样) (v) 生态{count>8},1
(陷阵者)+(v)+。{len($1)=2},1
(陷阵者) (v) 。{len($1)=2},1
(陕西)+(ns)+张秋宪{begin($1)!=[脸+运+妈+怪]},1
(陕西) (ns) 张秋宪{begin($1)!=[脸 运 妈 怪]},1
(大地)+(v){len($1)=2},1
(大地) (v){len($1)=2},1
(起床)(n)*w{len($1)=2},1
(给出)+(u)+相反{count>2},1
(给出) (u) 相反{count>2},1
(v)+(v){len($2)=2},1
(v) (v){len($2)=2},1
(消费)+(n)+。{end($1)!=[农+摸+容+厂]},1
(消费) (n) 。{end($1)!=[农 摸 容 厂]},1
(v)+集约{begin($1)=[树+响+啦+懂]},1
(v) 集约{begin($1)=[树 响 啦 懂]},1
(a)+了+(y){len($2)=1},1
了 (y){len($2)=1},1
(n)+(p){len($1)=2; len($2)!=2},1
(n) (p){len($1)=2; len($2)!=2},1
在于+(v){begin($1)=[精+费+原]},1
在于 (v){begin($1)=[精 费 原]},1
就+(v)+从严{len($1)=1},1
就 (v) 从严{len($1)=1},1
望云九州+(n){len($1)<3},1
望云九州 (n){len($1)<3},1
这时+(r)+才{len($1)!=2},1
这时 (r) 才{len($1)!=2},1
青儿+(w)+结识赛{count<925},1
青儿 (w) 结识赛{count<925},1
(v)+(ad){len($1)>1; len($2)>1},1
(v) (ad){len($1)>1; len($2)>1},1
(n)+如何+解+(n){end($1)=[n+谁+哇+恋]; len($2)=2},1
(n) 如何 解 (n){end($1)=[n 谁 哇 恋]; len($2)=2},1
(nt)+晋级{len($1)>2},1
(nt) 晋级{len($1)>2},1
(vd)+晒蝇+净化+世道人心+(n){len($1)=2; len($2)!=3},1
(vd) 晒蝇 净化 世道人心 (n){len($1)=2; len($2)!=3},1
网上+(d)+交易{len($1)>1},1
网上 (d) 交易{len($1)>1},1
《+(n)+举行{end($1)=[会+配+哭+凯]},1
《 (n) 举行{end($1)=[会 配 哭 凯]},1
(n)+跨境+结算+(v){len($2)!=3},1
(n) 跨境 结算 (v){len($2)!=3},1
希望+(w){count<955},1
希望 (w){count<955},1
三+(v)+方法{count<955},1
三 (v) 方法{count<955},1
(f)+一路助{len($1)=2},1
(f) 一路助{len($1)=2},1
也+(v)+美丽{count<589},1
也 (v) 美丽{count<589},1
什么+(n)+都{len($1)=1},1
什么 (n) 都{len($1)=1},1
穿越+(n){len($1)=2},1
穿越 (n){len($1)=2},1
套+(vn)+设计{count<891},1
套 (vn) 设计{count<891},1
中国+(n)+银行{len($1)!=3},1
中国 (n) 银行{len($1)!=3},1
(ns)+总理+莫迪+(v){len($2)=2},1
(nr)+玉成{len($1)!=2},1
(nr) 玉成{len($1)!=2},1
(nr)+总理+莫迪+(v){len($2)=2},1
(m)+大{count>7},1
(m) 大{count>7},1
(n)+(w){len($1)<4},1
(n) (w){len($1)<4},1
继续+(w){count<945},1
继续 (w){count<945},1
(w)+夜奔{count>6},1
(w) 夜奔{count>6},1
时+(n)+情况{count<462},1
时 (n) 情况{count<462},1
(要)(y)没(y){$1=$2},1
(不如)(v)+膀子{len($1)>1},1
(不如) (v) 膀子{len($1)>1},1
(nr)+会见{begin($1)!=[学+精]},1
(nr) 会见{begin($1)!=[学 精]},1
大地+(u)+感言{count>4},1
大地 (u) 感言{count>4},1
的+(n)+。{count<642},1
的 (n) 。{count<642},1
(w)+十{count>6},1
(w) 十{count>6},1
，+(a)+发力{len($1)!=3},1
， (a) 发力{len($1)!=3},1
第八十五+(q){count<859},1
第八十五 (q){count<859},1
ns)+巢湖{end($1)!=[表+摸+诶+睡]},1
(ns) 巢湖{end($1)!=[表 摸 诶 睡]},1
突破性+(n)+还有{count>3},1
突破性 (n) 还有{count>3},1
铺+(a)+难{count>6},1
铺 (a) 难{count>6},1
发展+(n)+对接{begin($1)!=[甩+头+脸]},1
发展 (n) 对接{begin($1)!=[甩 头 脸]},1
重庆+(n)+评论员{begin($1)=[日+重+世+春]},1
重庆 (n) 评论员{begin($1)=[日 重 世 春]},1
./v (a){len($1)=2},1
我们+(v)+着{end($1)!=[价+点]},1
我们 (v) 着{end($1)!=[价 点]},1
耦+(n)+新论{end($1)=[度+怎]},1
耦 (n) 新论{end($1)=[度 怎]},1
下去+(w){count<695},1
下去 (w){count<695},1
时间+(w){count<998},1
时间 (w){count<998},1
间+(n)+风采{count>3},1
间 (n) 风采{count>3},1
(n)+覆盖{begin($1)!=[寄+归+占]},1
(n) 覆盖{begin($1)!=[寄 归 占]},1
的+(n)+。{end($1)=[容+着]},1
的 (n) 。{end($1)=[容 着]},1
需要+(r)+的{count<574},1
需要 (r) 的{count<574},1
(n)+引发+国际+(n){len($2)=2},1
(n) 引发 国际 (n){len($2)=2},1
扩大+(a)+供给{len($1)!=3},1
扩大 (a) 供给{len($1)!=3},1
脱口而出+(w)+骂{count>3},1
脱口而出 (w) 骂{count>3},1
，+(d)+要{count>9},1
， (d) 要{count>9},1
重庆+(n)+评论员{begin($1)=[日+秒+洗+区]},1
重庆 (n) 评论员{begin($1)=[日 秒 洗 区]},1
树+(w)+穷山{count<868},1
树 (w) 穷山{count<868},1
(v)+(w){len($1)<3},1
(v) (w){len($1)<3},1
内在+(a)+，{len($1)!=2},1
内在 (a) ，{len($1)!=2},1
(v)+之{end($1)!=[气+游+浪]},1
(v) 之{end($1)!=[气 游 浪]},1
(n)+的+(n){len($1)=2},1
(n) 的 (n){len($1)=2},1
融资+(n)+。{begin($1)!=[称+拼+梅]},1
融资 (n) 。{begin($1)!=[称 拼 梅]},1
怎么办+(w){count<426},1
怎么办 (w){count<426},1
(v)+管线+也+(v){len($1)>1},1
(v) 管线 也 (v){len($1)>1},1
，+(r)+就{len($1)!=2},1
， (r) 就{len($1)!=2},1
(v)+而+行+之+(a){count>6},1
农民工+(n)+保护{len($1)!=3},1
农民工 (n) 保护{len($1)!=3},1
强国+(d)+是{len($1)<3},1
强国 (d) 是{len($1)<3},1
(w)+是+一+(q){count<135},1
(w) 是 一 (q){count<135},1
体坛+(v){end($1)=[焦+声]},1
体坛 (v){end($1)=[焦 声]},1
叶+(nr){count<212},1
叶 (nr){count<212},1
还+(n)+：{len($1)!=2},1
还 (n) ：{len($1)!=2},1
抓牢+(w){count>2},1
抓牢 (w){count>2},1
的+(a)+。{count<372},1
的 (a) 。{count<372},1
库容量+(v)+满足{len($1)=1},1
库容量 (v) 满足{len($1)=1},1
创造+(n){begin($1)=[机+鹏]},1
创造 (n){begin($1)=[机 鹏]},1
(nr)+认为{mid($1)=[振+忘]},1
(nr) 认为{mid($1)=[振 忘]},1
(n)+外+，+山清水秀+(w){len($1)!=2},1
(n) 外 ， 山清水秀 (w){len($1)!=2},1
，+(v)+你{count<603},1
， (v) 你{count<603},1
(v)+在+花瑶+人+黄亮+的+(n){$1=$2},1
(v) 在 花瑶 人 黄亮 的 (n){$1=$2},1
(j)+(d){begin($1)=[上+喔]},1
(j) (d){begin($1)=[上 喔]},1
李轻松+(n){len($1)!=3},1
李轻松 (n){len($1)!=3},1
的+(a)+县长{count<158},1
的 (a) 县长{count<158},1
瓮安县 (n) 局长{mid($1)=[育 早]},1
卢+(nr)+说{count<174},1
卢 (nr) 说{count<174},1
(v)+基础{end($1)!=[货+草+挺+表]},1
(v) 基础{end($1)!=[货 草 挺 表]},1
信息化+(vn){begin($1)=[建+迷+王]},1
信息化 (vn){begin($1)=[建 迷 王]},1
高居+(n){count<395},1
高居 (n){count<395},1
民生+(v)+·{end($1)!=[通+托+万]},1
民生 (v) ·{end($1)!=[通 托 万]},1
研究会+(n){len($1)=2},1
研究会 (n){len($1)=2},1
(vn)+的+最+(a){len($1)>1},1
(vn) 的 最 (a){len($1)>1},1
自然+(u)+规划{count>6},1
自然 (u) 规划{count>6},1
做好+(f)+几{len($1)>1},1
做好 (f) 几{len($1)>1},1
(v)+亿+元+传销+(n){count<706},1
(v) 亿 元 传销 (n){count<706},1
为+(n)+开{count<418},1
为 (n) 开{count<418},1
资格+(n){len($1)=2},1
资格 (n){len($1)=2},1
反+(v)+节约{len($1)=2},1
反 (v) 节约{len($1)=2},1
(v)+他们{count<834},1
(v) 他们{count<834},1
(v)+(w){$1!=$2},1
(v) (w){$1!=$2},1
(m)+规范{len($1)>1},1
(m) 规范{len($1)>1},1
号+(w){count<186},1
号 (w){count<186},1
是+(p)+晒{count<257},1
是 (p) 晒{count<257},1
代表+(n)+缺席{len($1)>1},1
代表 (n) 缺席{len($1)>1},1
看到+(u)+希望{len($1)!=2},1
看到 (u) 希望{len($1)!=2},1
(v)+花样+守住+单纯+(c){len($2)=1},1
(v) 花样 守住 单纯 (c){len($2)=1},1
(a)+镇年+财政+收入+的+(q){len($1)=1; len($2)!=2},1
(a) 镇年 财政 收入 的 (q){len($1)=1; len($2)!=2},1
(v)+(w){count<862},1
(v) (n){len($1)=1},1
行为+(v){begin($1)=[违+美+丢]},1
行为 (v){begin($1)=[违 美 丢]},1
有+(u)+新{count>5},1
有 (u) 新{count>5},1
面前+(d)+能{count<710},1
面前 (d) 能{count<710},1
(n)+不{len($1)>1},1
