query,times
饿死--饿死我了,1
困死--困死我了,1
哭死--哭死我了,1
像没--没事,1
n媛--媛媛,1
上--V+上,1
有意--有意义,1
指数--价格指数,1
v给[r+n]+m--[是+能+会]给[r+n]+m,1
虎--奇虎360,1
被@^^微博,1
n蓝--神蓝,1
我同意^^这,1
恰恰相反^^我,1
加油啊^^你,1
我相信你--让,1
当初我^^时候,1
我宁愿^^也,1
我宁可^^也,1
对不起^^真,1
恭喜恭喜^^了,1
节日快乐^^你,1
祝你好运^^我,1
一路平安^^你,1
一路顺风^^你,1
好运^^希望,1
怎么回事^^是,1
为什么要^^才,1
什么时候^^可以,1
到什么时候^^你,1
是不是因为^^你,1
多久了^^你,1
结果怎样--不,1
还有多久^^你,1
感觉如何^^你,1
你可以去v--了,1
我赌^^你,1
太棒了^^是,1
太棒了^^真,1
看来n^^啊,1
你可以^^吗,1
那你可以^^吗,1
能不能^^呢,1
如果一^^呢,1
你还记得^^吗,1
难道你不^^吗,1
难道你还^^吗,1
为啥你^^呢,1
有多少^^呢,1
不V了n--不得不,1
连^^都,1
谁都v不了^^谁都替代不了,1
谁都v不了^^谁都代替不了,1
谁都v不了^^谁都阻止不了,1
谁都v不了^^谁都帮不了,1
谁都v不了^^谁都救不了,1
谁都v不了^^谁都改变不了,1
谁都v不了^^谁都管不了,1
谁都v不了^^谁都阻挡不了,1
谁都v不了^^谁都给不了,1
谁都v不了^^谁都逃不了,1
谁都v不了^^谁都忘不了,1
谁都v不了^^谁都控制不了,1
谁都v不了^^谁都抵抗不了,1
谁都v不了^^谁都跑不了,1
谁都v不了^^谁都走不了,1
谁都v不了^^谁都杀不了,1
谁都v不了^^谁都伤害不了,1
谁都v不了^^谁都说服不了,1
谁都v不了^^谁都影响不了,1
狮--新浪狮,1
连v都--全连,1
坐ns--乘坐,1
接[nt+ns+s]--接一起,1
成心--完成,1
成心--成心型,1
萌v^^萌v,1
咸--咸菜,1
靠ns--[依靠+停靠],1
靠s--[依靠+停靠],1
整个一--整个一个,1
咸--有点咸,1
刷n--印刷,1
联系在[nt+ns+s+f+r]--联系在一起,1
连在[nt+ns+s+f+r]--连在一起,1
一.是一--一定是一,1
我a了--我..了,1
肯定--充分肯定,1
肯定^^肯定不,1
肯定^^的肯定,1
从^^看来的,1
现在看来^^从,1
现在来看^^从,1
是从^^来看,1
一定^^一定会,1
一定^^一定保,1
一定^^一定做,1
一定^^一定像,1
一定^^一定先,1
一定^^一定全,1
一定^^一定再,1
一定^^一定写,1
一定^^一定准,1
一定^^一定出,1
一定^^一定到,1
一定^^一定办,1
一定^^一定加,1
一定^^一定努,1
一定^^一定十,1
一定^^一定去,1
一定^^一定参,1
一定^^一定又,1
一定^^一定发,1
一定^^一定取,1
一定^^一定受,1
一定^^一定可,1
一定^^一定向,1
一定^^一定和,1
一定^^一定回,1
一定^^一定在,1
一定^^一定坚,1
一定^^一定多,1
一定^^一定大,1
一定^^一定好,1
一定^^一定能,1
一手--一手抓,1
据云--据云南,1
到家--回到家,1
绿--苏打绿,1
../a人--人物,1
../n人--人家,1
完^^完了，,1
../a人--人家,1
挨--挨！,1
从^^来判断,1
哈，--哈哈,1
得哈--哈哈,1
不可^^非,1
不可^^非得,1
二n--十二,1
缠在--[缠在一起 缠在一块],1
别只看--,1
不要看^^要看,1
搭在--[搭在一起 搭在一块],1
调在[nt+ns+s+f+r]+--[协调+强调],1
软--软件,1
n上头^^贴,1
别看^^不起眼,1
二号--二号”,1
二小时--十二小时,1
飒--小飒,1
二年--一至二年,1
两头--两头n,1
*一遍w--一遍又一遍,1
一.就--成就,1
一..就--成就,1
特意--翻译,1
这*的m--这是,1
把*v--[，。]把,1
顺口V--旅顺口,1
那*+m+q+n^^的,1
这*+m+q+n^^的,1
杀”--杀”出,1
的v^^之v,1
刷.~,1
破.防.--破坏防设,1
人家--外婆人家,1
秒吧--几秒,1
秒！--一秒,1
秒秒--一秒秒,1
有被v到--没有,1
够^^够,1
一个v+w--是,1
三方n--三方面,1
放在s--放在一起,1
，a的，--亲爱的，,1
你[这+个+这个]n--你这样子,1
新闻^^旧闻,1
对..能--能力,1
对于..能--能力,1
对于...能--能力,1
对于....能--能力,1
对....能--能力,1
对...能--能力,1
对..会--对望,1
固然^^除非,1
固然^^不论,1
大概--“大概”,1
安保^^../v安保,1
一.便--方便,1
一..便--方便,1
.是.，可是*,1
将--将来,1
欢乐--[n a v]欢乐,1
左--左右,1
这一问--这一问题,1
这一答--答案,1
，多q--多则,1
小妇人--《小妇人》,1
这样一.就--这样一来,1
男^^家,1
女^^家,1
女^^([工作+职场]),1
女^^([工作+职场+岗位+职责+职业]),1
男^^([工作+职场+岗位+职责+职业]),1
家^^男,1
家^^女,1
[职+工+岗+业]^^女,1
[家+房+屋]^^女,1
[家+房+屋]^^男,1
[婚+姻]^^男,1
[婚+姻]^^女,1
[教+育]^^女,1
[职+工+岗+业]^^男,1
[教+育]^^男,1
因为--因为N,1
由于--由于N,1
一..起来就--一大早,1
一.就像--一切,1
一.就是--一个,1
一.就过去--一天,1
满地n--满地姐,1
一.便--一方便,1
众n--群众,1
秒v--秒杀,1
来着^^一,1
到底^^？,1
白v--白完,1
v[下去+出来+上来+进去]--,1
真的，--是真的,1
属实-,1
情感^^情感v,1
情感^^情感n,1
情感^^n情感,1
情感^^v情感,1
谁让--是谁让,1
阴阳^^哲学,1
不够a^^？,1
该~了--应,1
m克n--￥,1
m吨n--级,1
m米n--处,1
一点n^^一点n+w,1
一些n^^一些n+w,1
米+n^^m米n,1
吨+n^^m吨n,1
克+n^^m克n,1
公里+n^^m公里n,1
算什么^^N+算什么,1
感^^n感,1
n疯狂--n+d疯狂v,1
“被@”--“被v”,1
n齐--n齐全,1
齐v--一齐v,1
v到[f+n+ns+s+nt]--找到,1
半个世纪^^一,1
坐坐^^一,1
v给[y+nr]v--是,1
V来--下来,1
变--改变,1
是*的w--是n的W,1
一哭--哭。,1
不难V--不难看,1
v是v--岂止是,1
既然^^尚且,1
(v)什么(v){$1=$2;len($1)=2}--,1
(v)什么(v){$1=$2;len($1)=1}--,1
(a)什么(a){$1=$2;len($1)=1}--,1
v起来n^^讲起来省,1
黑--黑人,1
拒绝^^拒绝n,1
顶顶^^顶顶,1
有被.*到,1
就^^泰国学生,1
就./v--+就是,1
和谐-,1
梗--牛头梗,1
人权-,1
m颗n--颗粒,1
m粒n--颗粒,1
怎么--怎么了,1
v高企--高企业,1
打--[打v+打a+打f+打p+打得+打不],1
打/v--[打v+打a+打f+打p+打得],1
得了[，+。+！+？]--不得,1
V过--过程,1
无目标^^漫无目标,1
无目标--漫无目标,1
把--一把,1
是因为--之所以*因为,1
外--之外，以外，除外,1
n外--外n,1
把^^人民日报海外版,1
将^^人民日报海外版,1
n不如n^^n不如n a,1
n没有n+a--没有*一样,1
时常--,1
游--游泳,1
吗？^^不是,1
情--之情,1
管他^^管他v不v,1
管他^^管他A不A,1
管他^^管他V不V,1
一群n--一群人,1
是+*+@+的w,1
可不是^^吗,1
通常，^^通常，,1
往往--往往，,1
总是这么--总是这么说,1
的庆祝--庆祝*会,1
的庆祝--庆祝n,1
的庆祝--庆祝[n+nr+ns+nt+r],1
的帮助--帮助[n+nr+ns+nt+r],1
的检查--检查[n+nr+ns+nt+r],1
的注意--注意[n+nr+ns+nt+r],1
的投资--投资[n+nr+ns+nt+Ng+r],1
./v+来--如来,1
浅^^一下,1
干n--干锅--干爸,1
干n--干锅,1
程度副词^^名词,1
睡n--睡覺,1
有(v)--有没有,1
即刻^^因为,1
即刻^^所以,1
即刻^^既,1
即刻^^同时,1
即刻^^甚至,1
即刻^^反而,1
即刻^^要么,1
即刻^^或者,1
即刻^^但是,1
即刻^^因此,1
即刻^^只要,1
即刻^^无论,1
即刻^^否则,1
即刻^^那么,1
即刻^^要是,1
随即^^那么,1
随即^^即使,1
随即^^如果,1
随即^^只要,1
随即^^因此,1
随即^^因为,1
随即^^但是,1
随即^^不过,1
随即^^还是,1
随即^^或者,1
随即^^就是,1
随即^^而且,1
随即^^反而,1
随即^^同时,1
随即^^另外,1
随即^^还,1
当即^^同时,1
当即^^也,1
当即^^一方面,1
当即^^甚至,1
当即^^况且,1
当即^^不仅,1
当即^^或者,1
当即^^还是,1
当即^^但是,1
当即^^却,1
当即^^只是,1
当即^^由于,1
当即^^以致,1
当即^^因为,1
当即^^只要,1
当即^^除非,1
当即^^只有,1
当即^^那么,1
当即^^如果,1
当即^^要是,1
当即^^否则,1
当即^^即使,1
人家^^r,1
呜呜^^哭,1
退*的--退[下+出+休+换+化+役+烧],1
退*的--退[下+出+休+化+役+伍+烧],1
咬牙--咬牙切齿,1
呷/v--呷哺,1
只有--才,1
控--控制,1
一把n--一把刀,1
m+把+n--m+把+[刀+椅子+剑+火],1
m+幅+n--m+幅+[画+漫画+作品],1
m+家+n--一 家 n,1
[一+二]+根+n--[一 二] 根 烟,1
m+家+n--+[一+两+三+多+3+5]+家+n,1
m+家+n--[一 两] 家 n,1
m+间+n--m 间 [屋 屋子],1
m+架+n--[一 两] 架 n,1
m+间+n--一 间 n,1
m+件+n--一+件+n,1
一+件+n--一 件 事,1
一+颗+n--一颗心,1
m+口+n--m 口 人,1
m+辆+n--一 辆 车,1
m+辆+n--[一+两+三+几+百+十]+辆+n,1
一+辆+n--一 辆 车,1
期待--期待的,1
劝说--的劝说,1
m+名+n--m 名[车 星],1
m+面+n--三面环山,1
闪耀--闪耀的,1
m+面+n--m面膜,1
闪烁--闪烁的,1
闪动--闪动的,1
m+盘+n--九盘婆婆,1
成长--的成长,1
m+盘+n--二盘商,1
m+盘+n--一下盘面,1
巴到--巴到天明,1
选--选择,1
饮/v--一饮而尽,1
吸/v--吸血鬼,1
呕--想呕,1
选--选举,1
因--因为,1
日益^^日益V,1
日渐^^日渐v,1
日渐^^日渐V,1
n精--精神,1
v精--精神文明,1
a精--黄精,1
甚至--y=1995,1
从中--、,1
你真是--微博,1
要^^！,1
酸--核酸,1
a的是^^，a的是,1
v个v--是个,1
v个v^^是个,1
v个v^^有个,1
v个v^^像个,1
父亲^^父母,1
v个V--是个,1
v个V^^有个,1
v个a--是个,1
不要紧^^这一,1
太好了--w太好了,1
r太好了--v+r+太好了,1
n太好了--v+n+太好了,1
n+挺好的--感觉挺好的,1
好极了^^n好极了,1
太好了n^^太好了哥,1
意见^^意见不明,1
a派--大派,1
V去--过去,1
倒^^倒是,1
尚且^^还,1
抽抽--张抽抽,1
还没n^^比,1
还没a^^比,1
还没v^^比,1
把~*v,1
尤以^^为,1
?^^吗,1
**女,1
v+n的n^^../v,1
做/V--做客,1
n+爆w--爆炸+爆发+酱爆,1
游戏^^网络,1
要是--就,1
办法^^的办法,1
有v下来--没有v下来,1
有v--没有v,1
或者--。或者,1
../n+杀v--杀出,1
a得像--长得像,1
有V过--没有V过,1
晒^^日,1
去--去w,1
回--回w,1
既然^^就,1
中--中w,1
既然^^，就^^,1
共--共产党员,1
知道--知道。,1
种种n--原因,1
进行一个--进行一个多月,1
w[n+a+v+r+p]什么--有什么,1
w什么[v+a+n+r+p]--什么叫,1
w什么[v+a+n+r+p]--什么时候,1
妈呀--爸妈呀,1
一定要^^！,1
N有*N--v,1
N*有N--v,1
n*m--v,1
a^^冷,1
全----全文,1
共--共！,1
从--从事--,1
你这n--你这[一生 名字 话],1
你这n--你这[一生 话 样子 一身],1
你这个n--你这个[人 朋友 样子],1
你这个n--你这个[人 朋友 样子 女],1
你这个n--你这个[人+样子+朋友+女],1
你这个n--你这个[人 朋 女 样],1
你这n--你这 [人 家 话 小 孩 样],1
你这n--w 你这,1
基础设施^^企业,1
节能环保^^产业,1
清洁能源^^产业,1
n好v--n好[有+想+让],1
n好v--好[有 想 让 起],1
中庸--《中庸》,1
难道^^……,1
其--其实,1
其--其实+其次,1
快*了--，,1
坐下--坐下来,1
n一q，--护照一本，,1
办法--的办法,1
v喽--喽啰,1
a喽--喽啰,1
n喽--喽啰,1
i喽--喽啰,1
走/v上--走上去,1
最好是^^最好是,1
光速v--p+光速,1
m指n--指数--,1
m手n--千手观音,1
v+m脚--临门一脚,1
大概[v+n+m+q]^^大概[v+n+m+q],1
大约v^^大约v,1
足--足够,1
万一--数字,1
这样那样--这样那样的,1
循--循着,1
信--相信--短信,1
通知--发出通知,1
送*的--送[往+交+行+别],1
歹^^好,1
能不+v--不能不,1
随^^随/p,1
老v了--老去了,1
曾--曾经,1
少V--多少,1
常--经常--,1
胜利v--胜利是,1
胜利v^^胜利完成,1
一V^^一望,1
的我--的我们,1
a的孩子--漂亮,1
公主^^公主请,1
V于^^../v于,1
V于--../v于,1
的呢--的呢？,1
了呢--了呢？,1
高../n^^h,1
无形v--无形无,1
激情+../v--v*激情,1
激情+../v--的激情,1
激情+../a--v激情,1
v不了什么--改变不了什么,1
w我a了w--我老了,1
未v之前--尚,1
未v*之前--尚,1
打a了^^打湿了,1
做--做X,1
人看起来--让人看起来,1
这就--这就是,1
意思--意思w,1
意思w--意思。,1
哥--哥伦比亚,1
什么n啊n啊--重复,1
一张^^照片,1
是.*的,1
a包--大包,1
v+m+眼--双,1
绝对^^绝对/d,1
有差距^^修养,1
有差距^^年龄上,1
有成果^^第一阶段,1
这^^有效果,1
一张^^纸,1
有头脑^^才子,1
有市场^^疯狂,1
有被*到--有被*到的,1
有着^^有着,1
黄--,1
$V*(n){$V=[实施];len($1)=2}^^n*w,1
不多--外国文学,1
有V有V^^发现,1
有V有V^^批判,1
怪a--怪怪,1
，等等。--n，等等。,1
，等等w--等等。,1
端./v--端正,1
大姐--大姐姐,1
比^^比,1
好了--不,1
非常n^^非常n,1
最+n--最ad,1
最+n--最后,1
更+n--更高..,1
太n--太v,1
太n--亚—太经济,1
太n--太有,1
十分n--十分v,1
最+n--最ad--,1
m多^^m多,1
被--被子+被褥+棉被+被动+被迫,1
工作^^努力,1
还好--还好意思,1
非得--非得。,1
够n^^够n,1
睡--睡 觉,1
不得--不得不,1
v+m+腿--有一腿,1
月经--m月经,1
其v--尤其,1
说真的--是说真的,1
大概V--大概后不是动词,1
涫--乐涫,1
。倒--倒是,1
a的是，--d+a的是，,1
必须--那必须,1
为--1,1
气得脸^^a,1
公安^^报,1
cash^^,1
\"我猜想--我猜想滴,1
\"我猜--我猜......,1
好像^^好像V,1
大约^^大约v,1
也许^^也许v,1
脏./n--脏器,1
脏./n--脏腑,1
n一个w--一人一个,1
婚姻^^是,1
v过--没,1
污Ng--污名,1
脏Ng--脏物,1
脏../n--脏不脏,1
V起--起来,1
整天--一整天,1
仅--仅仅,1
比较完--完全,1
死了--。,1
死了--，,1
死了^^。,1
死了^^，,1
于^^100,1
吃...饭--碗,1
a的眼睛--明亮^^,1
a不到哪里去^^坏--,1
V得慌^^饿,1
a的眼神^^阴,1
a的脸--可恶,1
活活[a+v]死--折磨,1
洗n澡--热,1
帅气的n^^父子,1
../n文学--语言文学,1
m个--m个n,1
m个a--m个a多,1
计算机^^数据,1
农业^^农村,1
经济发展^^国家,1
历史^^传统,1
政治^^精神,1
他可--他可以,1
她可--她可不可以,1
体育^^运动,1
你们可--你们可不可以,1
航天^^发射,1
医学^^医疗,1
之列^^跻身,1
相得益彰^^园林,1
相得益彰^^建筑,1
因--因此,1
在*上--上海，早上，上课，晚上,1
不一q--不一个个,1
位^^q,1
她可--她可以,1
../n+控--控制,1
r位--m位,1
r位a--m位a,1
名^^q,1
口^^q,1
喜欢r--喜欢你,1
刚/d+v^^刚 ./v,1
刚/d+v^^刚+./v,1
刚/d+v^^刚 ../v,1
刚刚/d+v^^刚刚 ./v,1
刚刚/d+v^^刚刚+./v,1
刚刚/d+v^^刚刚 ../v,1
刚刚/d+v^^刚刚+../v,1
刚才/t+v^^刚才+./v,1
刚才/t+v^^刚才 ../v,1
正确^^,1
极了^^韩国,1
她可--你可不可以,1
发生v--的,1
.手/n+[n+v+a]--左手,1
“得”^^偏误分析,1
饭*吃^^吃*人,1
呀w--呀，,1
刚才/t+v--刚才 ./v,1
诞辰--诞辰****周年,1
大海是^^思想,1
孝^^风气,1
v了--V了。,1
度^^v度,1
才/d--只有*才w,1
太a--不太,1
太a了--不太,1
太好--不太,1
和--,1
一个跳^^一个跳投,1
一个闪^^一个闪身,1
一个翻^^一个翻滚,1
一个翻^^一个翻腾,1
一个翻^^一个翻转,1
一个弹^^一个弹指,1
一个弹^^一个弹跳,1
一个失^^一个失神,1
一个纵^^一个纵身,1
要不你--要不你w,1
要不然--要不然w,1
一个颠^^一个颠簸,1
一个旋^^一个旋转,1
一个旋^^一个旋身,1
一个刹^^一个刹车,1
一个不稳--一个不稳定,1
一定的V--作用,1
(v)着{($1)>1},1
买个--买个，,1
